ticker,name,run_date,prior_status,new_status,prior_score,new_score
INDOBORAX,Indo Borax & Chemicals Ltd,2026-04-06,New,Watchlist,,65.63
HINDZINC,Hindustan Zinc Ltd,2026-04-06,New,Watchlist,,69.67
NILAINFRA,Nila Infrastructures Ltd,2026-04-06,New,Watchlist,,69.38
GSFC,Gujarat State Fertilizers & Chemicals Ltd,2026-04-06,New,Watchlist,,66.88
ROUTE,Route Mobile Ltd,2026-04-06,New,Watchlist,,65.61
SOLARINDS,Solar Industries India Ltd,2026-04-06,New,Watchlist,,64.69
INDGN,Indegene Ltd,2026-04-06,New,Watchlist,,58.11
CGPOWER,CG Power & Industrial Solutions Ltd,2026-04-06,New,Watchlist,,59.02
UTIAMC,UTI Asset Management Company Ltd,2026-04-06,New,Watchlist,,62.25
AEROENTER,Aeroflex Enterprises Ltd,2026-04-06,New,Watchlist,,69.49
MOLDTKPAC,Mold-Tek Packaging Ltd,2026-04-06,New,Watchlist,,68.73
RAJOOENG,Rajoo Engineers Ltd,2026-04-06,New,Watchlist,,66.48
AVANTEL,Avantel Ltd,2026-04-06,New,Watchlist,,63.87
PAISALO,Paisalo Digital Ltd,2026-04-06,New,Watchlist,,51.52
SUMICHEM,Sumitomo Chemical India Ltd,2026-04-06,New,Watchlist,,59.18
DALMIASUG,Dalmia Bharat Sugar & Industries Ltd,2026-04-06,New,Investable,,70.2
BHARTIARTL,Bharti Airtel Ltd,2026-04-06,New,Watchlist,,67.2
VBL,Varun Beverages Ltd,2026-04-06,New,Watchlist,,60.78
OBEROIRLTY,Oberoi Realty Ltd,2026-04-06,New,Watchlist,,65.95
LATENTVIEW,Latent View Analytics Ltd,2026-04-06,New,Watchlist,,51.35
ITC,ITC Ltd,2026-04-06,New,Watchlist,,64.05
FILATEX,Filatex India Ltd,2026-04-06,New,Investable,,74.57
FCL,Fineotex Chemical Ltd,2026-04-06,New,Watchlist,,66.74
BFINVEST,BF Investment Ltd,2026-04-06,New,Watchlist,,63.16
MCLOUD,Magellanic Cloud Ltd,2026-04-06,New,Watchlist,,64.8
GPTHEALTH,GPT Healthcare Ltd,2026-04-06,New,Watchlist,,64.08
ULTRACEMCO,UltraTech Cement Ltd,2026-04-06,New,Watchlist,,65.89
COROMANDEL,Coromandel International Ltd,2026-04-06,New,Watchlist,,66.88
CEATLTD,CEAT Ltd,2026-04-06,New,Watchlist,,68.25
INDNIPPON,India Nippon Electricals Ltd,2026-04-06,New,Watchlist,,67.6
IDBI,IDBI Bank Ltd,2026-04-06,New,Watchlist,,61.79
CEMPRO,Cemindia Projects Ltd,2026-04-06,New,Watchlist,,67.7
TCIEXP,TCI Express Ltd,2026-04-06,New,Watchlist,,64.88
APARINDS,Apar Industries Ltd,2026-04-06,New,Watchlist,,69.48
CREST,Crest Ventures Ltd,2026-04-06,New,Watchlist,,62.19
FMGOETZE,Federal-Mogul Goetze (India) Ltd,2026-04-06,New,Watchlist,,63.24
ALKEM,Alkem Laboratories Ltd,2026-04-06,New,Watchlist,,69.96
HEROMOTOCO,Hero MotoCorp Ltd,2026-04-06,New,Watchlist,,69.95
TORNTPHARM,Torrent Pharmaceuticals Ltd,2026-04-06,New,Watchlist,,63.36
NOVAAGRI,Nova Agritech Ltd,2026-04-06,New,Watchlist,,66.59
VINCOFE,Vintage Coffee & Beverages Ltd,2026-04-06,New,Watchlist,,54.83
HATHWAY,Hathway Cable & Datacom Ltd,2026-04-06,New,Watchlist,,62.64
SYMPHONY,Symphony Ltd,2026-04-06,New,Watchlist,,58.69
HYUNDAI,Hyundai Motor India Ltd,2026-04-06,New,Watchlist,,57.67
AEROFLEX,Aeroflex Industries Ltd,2026-04-06,New,Watchlist,,54.73
ICICIBANK,ICICI Bank Ltd,2026-04-06,New,Watchlist,,50.12
PGIL,Pearl Global Industries Ltd,2026-04-06,New,Watchlist,,69.79
PIIND,P I Industries Ltd,2026-04-06,New,Watchlist,,65.58
TVTODAY,T.V. Today Network Ltd,2026-04-06,New,Watchlist,,63.43
ROTO,Roto Pumps Ltd,2026-04-06,New,Watchlist,,63.46
SJS,S J S Enterprises Ltd,2026-04-06,New,Avoid,,47.37
JINDRILL,Jindal Drilling & Industries Ltd,2026-04-06,New,Investable,,70.19
LUPIN,Lupin Ltd,2026-04-06,New,Watchlist,,69.04
ANANTRAJ,Anant Raj Ltd,2026-04-06,New,Watchlist,,63.28
STARCEMENT,Star Cement Ltd,2026-04-06,New,Watchlist,,69.87
BHARATWIRE,Bharat Wire Ropes Ltd,2026-04-06,New,Investable,,72.41
RALLIS,Rallis India Ltd,2026-04-06,New,Watchlist,,66.48
QUESS,Quess Corp Ltd,2026-04-06,New,Watchlist,,65.34
MOIL,MOIL Ltd,2026-04-06,New,Watchlist,,55.82
PFIZER,Pfizer Ltd,2026-04-06,New,Watchlist,,55.89
DODLA,Dodla Dairy Ltd,2026-04-06,New,Watchlist,,62.99
IOLCP,IOL Chemicals & Pharmaceuticals Ltd,2026-04-06,New,Watchlist,,65.13
AURIONPRO,Aurionpro Solutions Ltd,2026-04-06,New,Watchlist,,58.67
RELIANCE,Reliance Industries Ltd,2026-04-06,New,Watchlist,,55.39
JKCEMENT,J K Cements Ltd,2026-04-06,New,Watchlist,,65.5
SAREGAMA,Saregama India Ltd,2026-04-06,New,Watchlist,,52.62
IRIS,IRIS Regtech Solutions Ltd,2026-04-06,New,Watchlist,,60.73
WAAREEENER,Waaree Energies Ltd,2026-04-06,New,Watchlist,,67.28
PIXTRANS,Pix Transmission Ltd,2026-04-06,New,Watchlist,,66.13
ONGC,Oil & Natural Gas Corpn Ltd,2026-04-06,New,Watchlist,,69.25
VINDHYATEL,Vindhya Telelinks Ltd,2026-04-06,New,Watchlist,,66.95
LGBBROSLTD,L G Balakrishnan & Bros Ltd,2026-04-06,New,Investable,,70.63
SPLPETRO,Supreme Petrochem Ltd,2026-04-06,New,Watchlist,,60.67
JKLAKSHMI,JK Lakshmi Cement Ltd,2026-04-06,New,Investable,,73.19
SIGMA,Sigma Solve Ltd,2026-04-06,New,Watchlist,,67.94
SANGHVIMOV,Sanghvi Movers Ltd,2026-04-06,New,Watchlist,,68.81
EPL,EPL Ltd,2026-04-06,New,Investable,,73.56
SARDAEN,Sarda Energy & Minerals Ltd,2026-04-06,New,Watchlist,,66.86
ESCORTS,Escorts Kubota Ltd,2026-04-06,New,Watchlist,,67.07
SUBROS,Subros Ltd,2026-04-06,New,Watchlist,,57.42
HINDPETRO,Hindustan Petroleum Corporation Ltd,2026-04-06,New,Watchlist,,65.31
POLYMED,Poly Medicure Ltd,2026-04-06,New,Investable,,74.18
JKTYRE,JK Tyre & Industries Ltd,2026-04-06,New,Watchlist,,66.21
AFFLE,Affle 3i Ltd,2026-04-06,New,Watchlist,,53.74
HINDUNILVR,Hindustan Unilever Ltd,2026-04-06,New,Watchlist,,65.08
VSTTILLERS,VST Tillers Tractors Ltd,2026-04-06,New,Watchlist,,55.36
ADOR,Ador Welding Ltd,2026-04-06,New,Watchlist,,69.58
CIEINDIA,CIE Automotive India Ltd,2026-04-06,New,Watchlist,,60.69
DEEPAKFERT,Deepak Fertilisers & Petrochemicals Corp Ltd,2026-04-06,New,Investable,,70.44
AETHER,Aether Industries Ltd,2026-04-06,New,Watchlist,,52.2
UNIPARTS,Uniparts India Ltd,2026-04-06,New,Watchlist,,65.75
RAMKY,Ramky Infrastructure Ltd,2026-04-06,New,Watchlist,,64.17
ADVENZYMES,Advanced Enzyme Technologies Ltd,2026-04-06,New,Watchlist,,69.41
EASEMYTRIP,Easy Trip Planners Ltd,2026-04-06,New,Watchlist,,56.1
ICRA,ICRA Ltd,2026-04-06,New,Watchlist,,60.83
BAJAJ-AUTO,Bajaj Auto Ltd,2026-04-06,New,Watchlist,,65.19
YATHARTH,Yatharth Hospital & Trauma Care Services Ltd,2026-04-06,New,Watchlist,,52.06
GRASIM,Grasim Industries Ltd,2026-04-06,New,Watchlist,,62.69
JKIL,J Kumar Infraprojects Ltd,2026-04-06,New,Watchlist,,69.88
RATEGAIN,Rategain Travel Technologies Ltd,2026-04-06,New,Watchlist,,50.42
TAJGVK,TajGVK Hotels & Resorts Ltd,2026-04-06,New,Watchlist,,68.48
BRIGADE,Brigade Enterprises Ltd,2026-04-06,New,Watchlist,,65.16
ASIANPAINT,Asian Paints Ltd,2026-04-06,New,Watchlist,,67.65
GMDCLTD,Gujarat Mineral Development Corporation Ltd,2026-04-06,New,Watchlist,,58.52
ARVIND,Arvind Ltd,2026-04-06,New,Watchlist,,67.19
CROMPTON,Crompton Greaves Consumer Electricals Ltd,2026-04-06,New,Watchlist,,57.29
RAILTEL,Railtel Corporation of India Ltd,2026-04-06,New,Watchlist,,56.92
FDC,FDC Ltd,2026-04-06,New,Watchlist,,69.59
AEGISVOPAK,Aegis Vopak Terminals Ltd,2026-04-06,New,Watchlist,,55.17
AIIL,Authum Investment & Infrastructure Ltd,2026-04-06,New,Watchlist,,54.88
MOSCHIP,Moschip Technologies Ltd,2026-04-06,New,Watchlist,,54.47
LIKHITHA,Likhitha Infrastructure Ltd,2026-04-06,New,Watchlist,,60.04
ALANKIT,Alankit Ltd,2026-04-06,New,Watchlist,,66.51
ELECON,Elecon Engineering Company Ltd,2026-04-06,New,Investable,,76.58
MONTECARLO,Monte Carlo Fashions Ltd,2026-04-06,New,Investable,,75.99
THYROCARE,Thyrocare Technologies Ltd,2026-04-06,New,Watchlist,,58.49
INDOSTAR,Indostar Capital Finance Ltd,2026-04-06,New,Watchlist,,51.67
INFY,Infosys Ltd,2026-04-06,New,Watchlist,,69.7
PIDILITIND,Pidilite Industries Ltd,2026-04-06,New,Watchlist,,62.06
DCMSHRIRAM,DCM Shriram Ltd,2026-04-06,New,Watchlist,,56.4
POCL,Pondy Oxides & Chemicals Ltd,2026-04-06,New,Watchlist,,57.7
CARRARO,Carraro India Ltd,2026-04-06,New,Watchlist,,65.5
ITDC,India Tourism Development Corporation Ltd,2026-04-06,New,Watchlist,,58.1
DIVISLAB,Divis Laboratories Ltd,2026-04-06,New,Watchlist,,57.58
WENDT,Wendt India Ltd,2026-04-06,New,Watchlist,,59.65
SPCENET,Spacenet Enterprises India Ltd,2026-04-06,New,Watchlist,,64.81
EXPLEOSOL,Expleo Solutions Ltd,2026-04-06,New,Watchlist,,60.09
BIRLACORPN,Birla Corporation Ltd,2026-04-06,New,Watchlist,,68.29
JGCHEM,J.G.Chemicals Ltd,2026-04-06,New,Watchlist,,62.63
BTML,Bodhi Tree Multimedia Ltd,2026-04-06,New,Watchlist,,57.94
NCC,NCC Ltd,2026-04-06,New,Watchlist,,65.02
PRUDENT,Prudent Corporate Advisory Services Ltd,2026-04-06,New,Avoid,,48.38
NHPC,NHPC Ltd,2026-04-06,New,Watchlist,,63.11
SHREECEM,Shree Cement Ltd,2026-04-06,New,Watchlist,,62.19
ACUTAAS,Acutaas Chemicals Ltd,2026-04-06,New,Watchlist,,51.48
GODFRYPHLP,Godfrey Phillips India Ltd,2026-04-06,New,Watchlist,,66.79
XCHANGING,Xchanging Solutions Ltd,2026-04-06,New,Watchlist,,64.47
BRITANNIA,Britannia Industries Ltd,2026-04-06,New,Watchlist,,63.16
GALLANTT,Gallantt Ispat Ltd.,2026-04-06,New,Watchlist,,52.54
NEULANDLAB,Neuland Laboratories Ltd,2026-04-06,New,Watchlist,,60.74
AJANTPHARM,Ajanta Pharma Ltd,2026-04-06,New,Watchlist,,63.29
ARIES,Aries Agro Ltd,2026-04-06,New,Investable,,72.02
SIYSIL,Siyaram Silk Mills Ltd,2026-04-06,New,Investable,,74.78
BBTC,The Bombay Burmah Trading Corporation Ltd,2026-04-06,New,Investable,,72.28
PARADEEP,Paradeep Phosphates Ltd,2026-04-06,New,Watchlist,,65.73
ALKYLAMINE,Alkyl Amines Chemicals Ltd,2026-04-06,New,Watchlist,,66.48
HUBTOWN,Hubtown Ltd,2026-04-06,New,Watchlist,,65.23
JUSTDIAL,Just Dial Ltd,2026-04-06,New,Watchlist,,64.69
RATNAMANI,Ratnamani Metals & Tubes Ltd,2026-04-06,New,Watchlist,,68.77
TATAPOWER,Tata Power Company Ltd,2026-04-06,New,Watchlist,,61.39
INDIGO,Interglobe Aviation Ltd,2026-04-06,New,Watchlist,,66.77
SPANDANA,Spandana Sphoorty Financial Ltd,2026-04-06,New,Watchlist,,52.49
GREENPOWER,Orient Green Power Company Ltd,2026-04-06,New,Watchlist,,61.34
LODHA,Lodha Developers Ltd,2026-04-06,New,Watchlist,,66.61
BERGEPAINT,Berger Paints India Ltd,2026-04-06,New,Watchlist,,65.72
INTENTECH,Intense Technologies Ltd,2026-04-06,New,Watchlist,,65.28
TEMBO,Tembo Global Industries Ltd,2026-04-06,New,Investable,,72.01
VADILALIND,Vadilal Industries Ltd,2026-04-06,New,Watchlist,,65.83
BEPL,Bhansali Engineering Polymers Ltd,2026-04-06,New,Watchlist,,58.82
KIRLPNU,Kirloskar Pneumatic Company Ltd,2026-04-06,New,Watchlist,,56.72
SAILIFE,Sai Life Sciences Ltd,2026-04-06,New,Watchlist,,61.83
JAIBALAJI,Jai Balaji Industries Ltd,2026-04-06,New,Watchlist,,56.43
EUREKAFORB,Eureka Forbes Ltd,2026-04-06,New,Watchlist,,52.21
EMAMILTD,Emami Ltd,2026-04-06,New,Watchlist,,62.35
SARVESHWAR,Sarveshwar Foods Ltd,2026-04-06,New,Watchlist,,60.2
MARKSANS,Marksans Pharma Ltd,2026-04-06,New,Watchlist,,68.03
MUFTI,Credo Brands Marketing Ltd,2026-04-06,New,Investable,,77.24
SPAL,S P Apparels Ltd,2026-04-06,New,Watchlist,,69.03
PHOENIXLTD,Phoenix Mills Ltd,2026-04-06,New,Watchlist,,59.21
LT,Larsen & Toubro Ltd,2026-04-06,New,Watchlist,,58.44
NESCO,NESCO Ltd,2026-04-06,New,Watchlist,,67.96
PARAS,Paras Defence and Space Technologies Ltd,2026-04-06,New,Watchlist,,52.1
EIMCOELECO,Eimco Elecon (India) Ltd,2026-04-06,New,Watchlist,,60.36
MANYAVAR,Vedant Fashions Ltd,2026-04-06,New,Investable,,77.59
MARINE,Marine Electricals (India) Ltd,2026-04-06,New,Watchlist,,57.27
UGARSUGAR,Ugar Sugar Works Ltd,2026-04-06,New,Investable,,71.87
HSCL,Himadri Speciality Chemical Ltd,2026-04-06,New,Watchlist,,60.19
TATACONSUM,Tata Consumer Products Ltd,2026-04-06,New,Watchlist,,55.43
M&M,Mahindra & Mahindra Ltd,2026-04-06,New,Watchlist,,61.92
NH,Narayana Hrudayalaya Ltd,2026-04-06,New,Watchlist,,65.42
BALMLAWRIE,Balmer Lawrie & Company Ltd,2026-04-06,New,Watchlist,,55.04
EMUDHRA,eMudhra Ltd,2026-04-06,New,Watchlist,,53.17
INOXINDIA,Inox India Ltd,2026-04-06,New,Watchlist,,62.74
LINCOLN,Lincoln Pharmaceuticals Ltd,2026-04-06,New,Watchlist,,60.99
FINPIPE,Finolex Industries Ltd,2026-04-06,New,Watchlist,,61.09
CEIGALL,Ceigall India Ltd,2026-04-06,New,Watchlist,,60.9
MRF,MRF Ltd,2026-04-06,New,Watchlist,,60.35
ACMESOLAR,ACME Solar Holdings Ltd,2026-04-06,New,Watchlist,,58.4
CCL,CCL Products (India) Ltd,2026-04-06,New,Watchlist,,60.24
GTPL,GTPL Hathway Ltd,2026-04-06,New,Watchlist,,65.25
LUMAXTECH,Lumax Auto Technologies Ltd,2026-04-06,New,Watchlist,,57.69
CHALET,Chalet Hotels Ltd,2026-04-06,New,Watchlist,,63.04
ANDHRSUGAR,Andhra Sugars Ltd,2026-04-06,New,Watchlist,,62.03
AIAENG,AIA Engineering Ltd,2026-04-06,New,Watchlist,,66.02
RKSWAMY,R K Swamy Ltd,2026-04-06,New,Watchlist,,58.19
SYRMA,Syrma SGS Technology Ltd,2026-04-06,New,Watchlist,,50.81
BALRAMCHIN,Balrampur Chini Mills Ltd,2026-04-06,New,Watchlist,,62.79
KELLTONTEC,Kellton Tech Solutions Ltd,2026-04-06,New,Watchlist,,58.77
CERA,Cera Sanitaryware Ltd,2026-04-06,New,Watchlist,,68.04
TEGA,Tega Industries Ltd,2026-04-06,New,Watchlist,,60.59
SANDHAR,Sandhar Technologies Limited,2026-04-06,New,Watchlist,,65.27
RPEL,Raghav Productivity Enhancers Ltd,2026-04-06,New,Watchlist,,58.4
AUROPHARMA,Aurobindo Pharma Ltd,2026-04-06,New,Watchlist,,63.58
ABDL,Allied Blenders & Distillers Ltd,2026-04-06,New,Watchlist,,65.48
SBCL,Shivalik Bimetal Controls Ltd,2026-04-06,New,Watchlist,,65.47
POWERMECH,Power Mech Projects Ltd,2026-04-06,New,Watchlist,,61.85
MINDTECK,Mindteck (India) Ltd,2026-04-06,New,Watchlist,,56.45
WAAREERTL,Waaree Renewable Technologies Ltd,2026-04-06,New,Investable,,70.08
POKARNA,Pokarna Ltd,2026-04-06,New,Watchlist,,65.97
KMSUGAR,KM Sugar Mills Ltd,2026-04-06,New,Watchlist,,66.25
BASF,BASF India Ltd,2026-04-06,New,Watchlist,,62.04
GICRE,General Insurance Corporation of India,2026-04-06,New,Investable,,72.78
DMCC,DMCC Speciality Chemicals Ltd,2026-04-06,New,Watchlist,,61.71
NTPCGREEN,NTPC Green Energy Ltd,2026-04-06,New,Avoid,,45.36
GPIL,Godawari Power & Ispat Ltd,2026-04-06,New,Watchlist,,58.29
JSWSTEEL,JSW Steel Ltd,2026-04-06,New,Watchlist,,56.41
ARE&M,Amara Raja Energy & Mobility Ltd,2026-04-06,New,Watchlist,,65.04
PFOCUS,Prime Focus Ltd,2026-04-06,New,Investable,,70.73
AARTIPHARM,Aarti Pharmalabs Ltd,2026-04-06,New,Watchlist,,67.09
USHAMART,Usha Martin Ltd,2026-04-06,New,Watchlist,,67.64
OIL,Oil India Ltd,2026-04-06,New,Watchlist,,63.79
PARAGMILK,Parag Milk Foods Ltd,2026-04-06,New,Watchlist,,65.16
SIEMENS,Siemens Ltd,2026-04-06,New,Watchlist,,53.24
SUPREMEIND,Supreme Industries Ltd,2026-04-06,New,Watchlist,,64.24
PATELENG,Patel Engineering Ltd,2026-04-06,New,Watchlist,,64.16
HBLENGINE,HBL Engineering Ltd,2026-04-06,New,Watchlist,,58.19
MONARCH,Monarch Networth Capital Ltd,2026-04-06,New,Watchlist,,55.84
JYOTICNC,Jyoti CNC Automation Ltd,2026-04-06,New,Watchlist,,60.08
TITAN,Titan Company Ltd,2026-04-06,New,Watchlist,,58.73
HDFCBANK,HDFC Bank Ltd,2026-04-06,New,Watchlist,,53.2
SHRIRAMPPS,Shriram Properties Ltd,2026-04-06,New,Watchlist,,63.95
VEEDOL,Veedol Corporation Ltd,2026-04-06,New,Watchlist,,64.62
SHAREINDIA,Share India Securities Ltd,2026-04-06,New,Watchlist,,63.82
TRENT,Trent Ltd,2026-04-06,New,Watchlist,,60.46
PARKHOTELS,Apeejay Surrendra Park Hotels Ltd,2026-04-06,New,Watchlist,,64.98
SYNCOMF,Syncom Formulations (India) Ltd,2026-04-06,New,Watchlist,,64.61
VAIBHAVGBL,Vaibhav Global Ltd,2026-04-06,New,Investable,,70.32
APOLLOTYRE,Apollo Tyres Ltd,2026-04-06,New,Watchlist,,63.11
TPLPLASTEH,TPL Plastech Ltd,2026-04-06,New,Watchlist,,68.05
TCI,Transport Corporation of India Ltd,2026-04-06,New,Watchlist,,67.41
HAVELLS,Havells India Ltd,2026-04-06,New,Watchlist,,60.96
HPL,HPL Electric & Power Ltd,2026-04-06,New,Watchlist,,67.5
ZFCVINDIA,ZF Commercial Vehicle Control System India Ltd,2026-04-06,New,Watchlist,,53.39
ATUL,Atul Ltd,2026-04-06,New,Watchlist,,62.83
SHAKTIPUMP,Shakti Pumps (India) Ltd,2026-04-06,New,Watchlist,,60.86
GENUSPOWER,Genus Power Infrastructures Ltd,2026-04-06,New,Investable,,75.13
KPRMILL,K P R Mill Ltd,2026-04-06,New,Watchlist,,61.57
MENONBE,Menon Bearings Ltd,2026-04-06,New,Investable,,73.93
WELCORP,Welspun Corp Ltd,2026-04-06,New,Watchlist,,65.5
RPSGVENT,RPSG Ventures Ltd,2026-04-06,New,Watchlist,,64.53
INSECTICID,Insecticides India Ltd,2026-04-06,New,Watchlist,,69.4
BATAINDIA,Bata India Ltd,2026-04-06,New,Watchlist,,68.25
RVNL,Rail Vikas Nigam Ltd,2026-04-06,New,Watchlist,,51.09
REDINGTON,Redington Ltd,2026-04-06,New,Watchlist,,65.97
GRANULES,Granules India Ltd,2026-04-06,New,Watchlist,,64.12
TVSMOTOR,TVS Motor Company Ltd,2026-04-06,New,Watchlist,,54.47
GIPCL,Gujarat Industries Power Co Ltd,2026-04-06,New,Investable,,75.7
NAVA,Nava Ltd,2026-04-06,New,Watchlist,,51.2
HIMATSEIDE,Himatsingka Seide Ltd,2026-04-06,New,Watchlist,,69.95
ASHOKLEY,Ashok Leyland Ltd,2026-04-06,New,Investable,,70.73
KALYANKJIL,Kalyan Jewellers India Ltd,2026-04-06,New,Watchlist,,62.2
HINDALCO,Hindalco Industries Ltd,2026-04-06,New,Watchlist,,62.49
ADANIGREEN,Adani Green Energy Ltd,2026-04-06,New,Watchlist,,57.17
TRANSRAILL,Transrail Lighting Ltd,2026-04-06,New,Investable,,73.06
REFEX,Refex Industries Ltd,2026-04-06,New,Watchlist,,65.0
TBOTEK,TBO Tek Ltd,2026-04-06,New,Watchlist,,61.59
KAJARIACER,Kajaria Ceramics Ltd,2026-04-06,New,Watchlist,,63.27
PCJEWELLER,PC Jeweller Ltd,2026-04-06,New,Watchlist,,57.62
SCI,Shipping Corporation of India Ltd,2026-04-06,New,Watchlist,,66.77
ENDURANCE,Endurance Technologies Ltd,2026-04-06,New,Watchlist,,59.35
BLISSGVS,Bliss GVS Pharma Ltd,2026-04-06,New,Watchlist,,52.22
VETO,Veto Switchgears & Cables Ltd,2026-04-06,New,Watchlist,,68.69
ADANIENSOL,Adani Energy Solutions Ltd,2026-04-06,New,Watchlist,,57.41
AMRUTANJAN,Amrutanjan Health Care Ltd,2026-04-06,New,Watchlist,,57.07
ASKAUTOLTD,ASK Automotive Ltd,2026-04-06,New,Watchlist,,57.94
IMAGICAA,Imagicaaworld Entertainment Ltd,2026-04-06,New,Avoid,,49.34
KEI,KEI Industries Ltd,2026-04-06,New,Watchlist,,60.46
DOLPHIN,Dolphin Offshore Enterprises (India) Ltd,2026-04-06,New,Watchlist,,58.67
NDRAUTO,NDR Auto Components Ltd,2026-04-06,New,Watchlist,,57.49
NOCIL,NOCIL Ltd,2026-04-06,New,Watchlist,,51.28
ACI,Archean Chemical Industries Ltd,2026-04-06,New,Watchlist,,61.15
KIRLOSBROS,Kirloskar Brothers Ltd,2026-04-06,New,Watchlist,,65.94
SAIL,Steel Authority of India Ltd,2026-04-06,New,Watchlist,,54.8
PNGJL,P N Gadgil Jewellers Ltd,2026-04-06,New,Watchlist,,63.71
EMCURE,Emcure Pharmaceuticals Ltd,2026-04-06,New,Watchlist,,63.63
GSPL,Gujarat State Petronet Ltd,2026-04-06,New,Watchlist,,58.99
IXIGO,Le Travenues Technology Ltd,2026-04-06,New,Avoid,,49.75
CENTRALBK,Central Bank of India,2026-04-06,New,Watchlist,,62.37
DEEDEV,DEE Development Engineers Ltd,2026-04-06,New,Watchlist,,59.72
KOTHARIPET,Kothari Petrochemicals Ltd,2026-04-06,New,Watchlist,,55.29
NAVINFLUOR,Navin Fluorine International Ltd,2026-04-06,New,Watchlist,,56.95
KPIL,Kalpataru Projects International Ltd,2026-04-06,New,Watchlist,,57.81
TALBROAUTO,Talbros Automotive Components Ltd,2026-04-06,New,Watchlist,,68.73
INDHOTEL,Indian Hotels Co Ltd,2026-04-06,New,Watchlist,,58.79
DALBHARAT,Dalmia Bharat Ltd,2026-04-06,New,Watchlist,,60.98
KDDL,KDDL Ltd,2026-04-06,New,Watchlist,,59.02
ICIL,Indo Count Industries Ltd,2026-04-06,New,Watchlist,,63.17
GULFOILLUB,Gulf Oil Lubricants India Ltd,2026-04-06,New,Watchlist,,65.09
TRIDENT,Trident Ltd,2026-04-06,New,Watchlist,,60.48
DLF,DLF Ltd,2026-04-06,New,Watchlist,,57.03
ALLDIGI,Alldigi Tech Ltd,2026-04-06,New,Investable,,73.57
JAICORPLTD,Jai Corp Ltd,2026-04-06,New,Watchlist,,58.94
SHREDIGCEM,Shree Digvijay Cement Co. Ltd,2026-04-06,New,Watchlist,,61.42
THEJO,Thejo Engineering Ltd,2026-04-06,New,Watchlist,,68.31
STYRENIX,Styrenix Performance Materials Ltd,2026-04-06,New,Watchlist,,67.95
UCOBANK,UCO Bank,2026-04-06,New,Watchlist,,56.49
WHIRLPOOL,Whirlpool of India Ltd,2026-04-06,New,Watchlist,,55.72
SANSTAR,Sanstar Ltd,2026-04-06,New,Watchlist,,61.05
WELENT,Welspun Enterprises Ltd,2026-04-06,New,Watchlist,,54.83
COCHINSHIP,Cochin Shipyard Ltd,2026-04-06,New,Watchlist,,64.14
SHARDAMOTR,Sharda Motor Industries Ltd,2026-04-06,New,Watchlist,,68.72
PTC,PTC India Ltd,2026-04-06,New,Watchlist,,69.84
KAMATHOTEL,Kamat Hotels (India) Ltd,2026-04-06,New,Investable,,72.32
ASHIANA,Ashiana Housing Ltd,2026-04-06,New,Watchlist,,60.87
SARLAPOLY,Sarla Performance Fibers Ltd,2026-04-06,New,Investable,,73.42
TATACOMM,Tata Communications Ltd,2026-04-06,New,Watchlist,,65.56
PLATIND,Platinum Industries Ltd,2026-04-06,New,Watchlist,,56.5
ACE,Action Construction Equipment Ltd,2026-04-06,New,Watchlist,,69.9
LTTS,L&T Technology Services Ltd,2026-04-06,New,Watchlist,,67.08
ASTRAL,Astral Ltd,2026-04-06,New,Watchlist,,58.83
TRIVENI,Triveni Engineering and Industries Ltd,2026-04-06,New,Watchlist,,59.31
DIFFNKG,Diffusion Engineers Ltd,2026-04-06,New,Watchlist,,59.16
PRICOLLTD,Pricol Ltd,2026-04-06,New,Watchlist,,52.47
ERIS,ERIS Lifesciences Ltd,2026-04-06,New,Watchlist,,62.14
PREMIERENE,Premier Energies Ltd,2026-04-06,New,Watchlist,,60.38
ELGIEQUIP,Elgi Equipments Ltd,2026-04-06,New,Watchlist,,59.85
AWL,AWL Agri Business Ltd,2026-04-06,New,Watchlist,,58.86
STAR,Strides Pharma Science Ltd,2026-04-06,New,Watchlist,,65.04
BALAMINES,Balaji Amines Ltd,2026-04-06,New,Watchlist,,64.9
ZAGGLE,Zaggle Prepaid Ocean Services Ltd,2026-04-06,New,Avoid,,48.53
VENUSREM,Venus Remedies Ltd,2026-04-06,New,Watchlist,,55.43
INTLCONV,International Conveyors Ltd,2026-04-06,New,Watchlist,,61.71
HERITGFOOD,Heritage Foods Ltd,2026-04-06,New,Watchlist,,61.81
SBC,SBC Exports Ltd,2026-04-06,New,Watchlist,,56.89
RRKABEL,R R Kabel Ltd,2026-04-06,New,Watchlist,,61.86
GUJGASLTD,Gujarat Gas Ltd,2026-04-06,New,Avoid,,46.47
FSL,Firstsource Solutions Ltd,2026-04-06,New,Watchlist,,64.23
HAPPYFORGE,Happy Forgings Ltd,2026-04-06,New,Watchlist,,60.67
JINDALSTEL,Jindal Steel Ltd,2026-04-06,New,Watchlist,,53.2
TCS,Tata Consultancy Services Ltd,2026-04-06,New,Watchlist,,67.44
PCBL,PCBL Chemical Ltd,2026-04-06,New,Watchlist,,62.24
CAPACITE,Capacite Infraprojects Ltd,2026-04-06,New,Watchlist,,58.25
JSWENERGY,JSW Energy Ltd,2026-04-06,New,Watchlist,,56.49
RAINBOW,Rainbow Childrens Medicare Ltd,2026-04-06,New,Watchlist,,63.22
